Age,Gender,Membership_Years,Login_Frequency,Session_Duration,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Opening_Rate,Customer_Support_Calls,Product_Rating_Average,Social_Media_Engagement,Mobile_App_Usage_Time,Payment_Failures,Credit_Balance,Lifetime_Value,Churned
39,Male,1.8,0,17,6,65.1,3,7,78.58999633789062,5,23.2,2.700000047683716,10.5,12,1,0,8.699999809265137,1,58.36,543.18,0
39,Female,5.1,16,41.20000076293945,15.5,27.7,8,27,98.41999816894531,44,9.7,5.800000190734863,51,0,7,67,45.20000076293945,4,58.36,2463.62,0
43,Male,4,12,22.899999618530273,6.5,45.6,4,10,105.27999877929688,4,33.2,2.9000000953674316,21.200000762939453,12,1,29.100000381469727,23.600000381469727,3,58.36,1212.4,0
68,Male,1.1,7,16.600000381469727,3.4000000953674316,72.1,0,8,95.87999725341797,79,32.7,1.899999976158142,14.899999618530273,9,0,16.700000762939453,15.399999618530273,5,0,645.7,1
26,Male,1.3,13,30.5,8,75.7,7,13,102.19999694824219,5,92.4,5.900000095367432,32.099998474121094,4,2,18.899999618530273,26.200000762939453,1,58.36,917.57,0
24,Female,0.7,17,29.600000381469727,10.199999809265137,38.4,0,10,159.60000610351562,2,26.3,2.4000000953674316,30.600000381469727,6,6,26.299999237060547,17.799999237060547,4,69.72,1605.07,1
39,Male,4.1,19,35.099998474121094,10.899999618530273,45.9,7,17,119.86000061035156,32,19.9,9.300000190734863,11,4,5,23.100000381469727,23.600000381469727,2,58.36,2236.81,0
39,Female,2.3,12,30.899999618530273,5.400000095367432,76.2,5,12,116.52999877929688,39,29.9,13.199999809265137,19.299999237060547,12,3,30.799999237060547,19,3,58.36,1309.58,0
18,Female,0.6,0,12.5,7,91.6,0,1,117.19000244140625,9,34.44,15.800000190734863,10.65,5,0,48.400001525878906,3.0999999046325684,2,69.72,136.8,1
38,Male,2.9,0,27.5,8.100000381469727,69.8,6,18,98.58999633789062,9,0,18.899999618530273,9.699999809265137,7,2,0,22.700000762939453,2,58.36,1513.07,0
58,Male,2.7,12,31.899999618530273,8.699999809265137,57.1,3,14,100.58999633789062,13,50.4,2.9000000953674316,17.700000762939453,8,5,52.20000076293945,16.399999618530273,3,58.36,1293.22,0
39,Male,8.6,17,28.100000381469727,11.899999618530273,37.8,5,16,134.57000732421875,27,52.1,2.700000047683716,31.5,10,2,28.399999618530273,26.399999618530273,1,69.72,1865.77,1
34,Female,3.8,14,45.20000076293945,9.5,51.1,3,16,106.72000122070312,23,0,7.699999809265137,36.20000076293945,5,8,43.85,26.600000381469727,1,58.36,1482.57,0
30,Female,1.3,21,29.799999237060547,12.5,49.3,5,13,112.23999786376953,26,0,13.300000190734863,31.799999237060547,7,9,49.70000076293945,27.16,3,58.36,1442.44,0
39,Female,1.9,6,27.299999237060547,5.699999809265137,50.4,4,12,91.8499984741211,3,29.64,3.0999999046325684,21.600000381469727,8,0,18.100000381469727,14.600000381469727,1,58.36,870.13,0
28,Female,2.3,19,39.900001525878906,11.199999809265137,51.2,0,15,111.6500015258789,19,42,18.5,22.5,4,4,56.400001525878906,32.099998474121094,3,58.36,1816.62,0
60,Male,0.6,14,33,7.199999809265137,76,3,11,113.80000305175781,0,47.5,6,25.100000381469727,6,3,37.400001525878906,15,2,58.36,1129.4,0
61,Female,4,13,20.399999618530273,11,82.2,4,18,94.33999633789062,117,12.48,8.399999618530273,22,10,4,23.100000381469727,17.2,5,69.72,1113.38,1
41,Male,3.2,0,15.600000381469727,1.100000023841858,71.6,3,8,46.88999938964844,25.1,11.6,5,7.300000190734863,5,0,31.5,2.4000000953674316,3,0,342.25,0
37,Male,4.1,6,26.600000381469727,11.5,56.7,8,13,122.4000015258789,35,10.6,3.4000000953674316,22.799999237060547,7,2,56.099998474121094,19,1,183,1742.32,0
50,Male,0.2,14,15.300000190734863,8.199999809265137,63.3,5,7,53.849998474121094,11,41.9,14.899999618530273,29.700000762939453,8,1,15.800000190734863,15.399999618530273,1,58.36,315.27,0
51,Male,1.5,22,41.79999923706055,12.199999809265137,32.6,2,19,62.310001373291016,48,10.2,7.800000190734863,34.400001525878906,3,6,61,27.16,2,69.72,1147.3,1
28,Male,1.5,11,25,9.33,69.2,9,13,96.02999877929688,51,73.3,8.5,12,4,4,61.79999923706055,24.100000381469727,1,58.36,1159.67,0
31,Male,0.2,21,28.200000762939453,11.5,64.7,6,15,104.43000030517578,6,42,11.399999618530273,14.5,4,3,40,20,2,58.36,1634.01,0
22,Female,1.6,5,32.5,10.199999809265137,58.2,1,13,144.3699951171875,12,41.5,14.600000381469727,15,6,2,38.400001525878906,21.200000762939453,1,58.36,1778.33,0
42,Male,1.9,12,33,11.800000190734863,67.6,2,13,133.8300018310547,41,23.4,2.9000000953674316,26.299999237060547,8,2,32.900001525878906,21.700000762939453,2,58.36,1759.3,0
45,Female,2.7,25,45.599998474121094,13.800000190734863,43.3,3,19,104.54000091552734,35,48.6,8.899999618530273,40.599998474121094,5,8,50,39.20000076293945,1,69.72,2142.46,1
21,Male,3.2,3,22.799999237060547,6.599999904632568,55.8,5,10,112.20999908447266,7,28.4,10.800000190734863,25.899999618530273,5,3,16.299999237060547,18.299999237060547,1,69.72,1241.51,1
32,Male,1.6,16,17,6,61.3,4,9,133.1199951171875,15,25.5,6.45,23.299999237060547,5,3,34,25.700000762939453,3,58.36,1205.76,0
21,Female,1.4,5,21.5,2.299999952316284,65.8,3,8,129.63999938964844,12,0,10.600000381469727,26.600000381469727,11,0,13.399999618530273,7.900000095367432,2,58.36,1086.53,0
27,Female,2.9,8,32.29999923706055,9,61.4,3,12,94.58999633789062,20,23,13.100000381469727,31.5,8,4,48.29999923706055,30.700000762939453,2,58.36,1296.97,0
44,Male,6.5,0,11.399999618530273,5.400000095367432,66.8,1,3,50.119998931884766,41,67.1,9.600000381469727,17.399999618530273,9,0,38.400001525878906,12.5,5,58.36,153.33,0
29,Female,0.8,3,21.899999618530273,5,61.8,5,8,78.80000305175781,31,26.6,3.299999952316284,10.65,3,2,6.599999904632568,7.199999809265137,2,58.36,625.55,0
34,Male,0.5,11,26.799999237060547,7.300000190734863,52.1,0,12,56.849998474121094,96,18.48,3.4000000953674316,11.300000190734863,10,2,33.70000076293945,14.300000190734863,3,58.36,605.3,0
18,Male,1.7,10,28.799999237060547,7.699999809265137,56,6,18,94.54000091552734,28,57.8,8.100000381469727,29.600000381469727,6,4,31.100000381469727,24.700000762939453,3,69.72,1991.86,1
40,Female,1.9,24,40.20000076293945,14,49.1,7,25,122.7300033569336,17,62,9,32.5,3,4,65.5,37.400001525878906,2,69.72,3328.76,1
37,Male,3.1,8,24.799999237060547,9.899999618530273,82.6,4,8,145.60000610351562,29,31.68,2.5999999046325684,21.299999237060547,5,1,33.29999923706055,14.199999809265137,2,58.36,1043.81,0
29,Male,5.9,5,24.399999618530273,8.899999618530273,52.8,5,11,58.869998931884766,25.1,65.1,1.7999999523162842,20.100000381469727,5,7,53.900001525878906,21.700000762939453,2,58.36,700.7,0
35,Female,4.3,10,27.299999237060547,7.400000095367432,61.1,5,12,121.52999877929688,1,67.1,6.45,20,4,10,8.199999809265137,22.899999618530273,2,58.36,1709.15,0
40,Male,1.5,9,24,9.100000381469727,62.4,3,12,155.22000122070312,70,0,7.5,4.699999809265137,9,2,25.399999618530273,11.899999618530273,1,58.36,1206.01,0
28,Female,2.4,6,29.700000762939453,8,60.1,4,16,85.45999908447266,17,34.4,6,26.899999618530273,6,5,46.70000076293945,14.399999618530273,5,58.36,1344.37,0
20,Male,2.4,9,21.600000381469727,11.800000190734863,58.6,5,8,111.5,3,11.5,4.5,14.97,6,3,23.399999618530273,25.700000762939453,5,69.72,951.79,1
59,Female,10,29,42.099998474121094,12.699999809265137,24.4,13,17,70.52999877929688,15,35.5,4.199999809265137,44.29999923706055,6,9,56.400001525878906,35.900001525878906,2,58.36,1394.14,0
30,Male,0.2,8,25.399999618530273,6.800000190734863,46.4,5,14,152.83999633789062,20,46.2,8.800000190734863,12.300000190734863,5,4,30.899999618530273,17.600000381469727,1,58.36,2337.09,0
36,Male,3.3,3,9.699999809265137,2.9000000953674316,90.6,2,5,127.7699966430664,0,23.28,2.5999999046325684,24.700000762939453,4,0,0.20000000298023224,7.800000190734863,2,58.36,565.11,0
50,Female,6,7,35.70000076293945,10.800000190734863,51.8,1,13,82.97000122070312,81,82.8,2.4000000953674316,23.399999618530273,5,5,29.41,18.5,1,58.36,1193.63,0
75,Male,1.2,7,30.899999618530273,9.5,69.6,4,9,111.72000122070312,23,0,2.5,11,4,1,31,11.100000381469727,1,58.36,843.74,0
23,Female,1.3,10,9.5,5.300000190734863,74,1,4,100.41000366210938,18,23.1,2.4000000953674316,7.300000190734863,8,1,0.4000000059604645,6.599999904632568,2,69.72,421.2,1
43,Female,2.2,25,47.20000076293945,20.299999237060547,27.6,15,25,174.86000061035156,76,34.7,5.300000190734863,39.5,5,11,54.099998474121094,28.5,1,58.36,4880.52,0
29,Male,3,30,41.5,9.899999618530273,40.5,7,20,66.55000305175781,40,0,7.300000190734863,29.299999237060547,7,4,61.400001525878906,22.799999237060547,2,58.36,1446.25,0
31,Male,5,29,43.400001525878906,13.899999618530273,34.6,9,16,143.02000427246094,108,29.3,1.100000023841858,23.399999618530273,3,3,33.400001525878906,39.400001525878906,2,58.36,2144.35,0
29,Male,1.6,12,16.899999618530273,2.700000047683716,69.3,0,7,203.57000732421875,28,0,6.099999904632568,2.9000000953674316,13,0,2.0999999046325684,17.799999237060547,2,69.72,1492.47,1
24,Female,1.3,7,11.699999809265137,4.400000095367432,69.2,0,4,100.7300033569336,64,75.12,10.100000381469727,0.5,5,2,0,15.5,2,0,281.28,1
37,Male,0.7,2,19.899999618530273,10.300000190734863,50.1,8,22,150.47000122070312,8,56.88,4.699999809265137,33.099998474121094,7,2,14.800000190734863,22.700000762939453,2,69.72,2945.75,1
20,Male,1.1,11,17.899999618530273,8.699999809265137,73.3,0,9,149.50999450683594,2,51.6,2.799999952316284,3.4000000953674316,7,0,5,6.5,1,0,1137.37,0
49,Male,1.9,4,19.5,6.25,77,4,6,174.22999572753906,1,35.5,6,15,7,0,0,21.799999237060547,1,58.36,981.88,0
38,Male,2.3,19,26.399999618530273,11.100000381469727,49.6,11,19,59.45000076293945,82,74,7.900000095367432,11.199999809265137,7,2,55.5,21,2,58.36,1288.96,0
43,Male,1.3,19,17,5.400000095367432,70.3,5,10,221.41000366210938,35,56.4,3.700000047683716,25.200000762939453,3,4,29.49,17.2,5,58.36,1965.19,0
39,Female,3.2,13,49.79999923706055,15.100000381469727,30.4,11,25,135.88999938964844,5,30.7,2.200000047683716,44.900001525878906,2,10,57.70000076293945,31.899999618530273,1,58.36,3295.83,0
33,Female,1.4,10,20.399999618530273,5.5,82.1,4,11,111.61000061035156,21,50.5,4,1.100000023841858,7,1,22.399999618530273,8.899999618530273,1,58.36,1092.89,0
41,Female,4.1,11,28.100000381469727,9.100000381469727,61.7,6,21,98.41000366210938,28,40,14.399999618530273,27.5,8,1,34.79999923706055,20.100000381469727,1,69.72,1796.95,1
24,Female,3.2,6,33,10.699999809265137,65.8,5,16,105.19999694824219,22,61.32,13.300000190734863,4.099999904632568,6,1,37.599998474121094,16.100000381469727,1,58.36,1325.74,0
33,Male,3,14,25.299999237060547,7.699999809265137,50.7,4,9,143.24000549316406,1,62,3.799999952316284,10.199999809265137,4,3,29.5,17.2,2,58.36,1033.49,0
27,Female,10,0,8.699999809265137,4,67.3,2,5,147.42999267578125,44,48.72,3.9000000953674316,10.89,5,0,0,4.699999809265137,1,69.72,606.5,1
27,Male,2.6,10,32.79999923706055,8.399999618530273,63.4,4,10,48.810001373291016,55,28.68,5,22.899999618530273,4,0,22.23,16.100000381469727,1,58.36,337.49,0
18,Male,2.6,16,22.299999237060547,7.599999904632568,75.9,6,9,112.12999725341797,8,0,6.699999809265137,3.5999999046325684,3,3,41.599998474121094,20.700000762939453,4,58.36,980.45,0
54,Male,2.1,17,42.400001525878906,15.5,43.5,0,18,117.47000122070312,68,34.2,2.700000047683716,44.79999923706055,4,8,61.70000076293945,28.299999237060547,3,58.36,1982.05,0
29,Female,4.6,12,23.799999237060547,7,68.2,2,8,84.58000183105469,14,53.7,6.099999904632568,9.699999809265137,4,2,21.600000381469727,22.600000381469727,3,58.36,679.87,0
51,Male,4.3,11,15.5,6.699999809265137,59.1,2,5,51.02000045776367,9,19.6,2.4000000953674316,6.699999809265137,9,0,29.49,11.199999809265137,5,69.72,281.12,1
50,Female,0.2,14,31.399999618530273,9.600000381469727,49.5,4,10,121.55000305175781,11,43.5,9.600000381469727,0,12,2,28.799999237060547,22,1,58.36,1140.04,0
22,Male,0.3,22,39.599998474121094,14.899999618530273,33.8,4,16,59.22999954223633,71,55,1.600000023841858,39.599998474121094,4,3,56.5,18.799999237060547,3,58.36,1097.83,0
24,Female,1.3,19,45.20000076293945,14.399999618530273,44.5,4,15,90.23999786376953,1,74.1,0.800000011920929,10.800000190734863,6,8,48.099998474121094,23.600000381469727,2,58.36,1115.19,0
68,Female,3.3,16,42.599998474121094,9.399999618530273,52.2,4,13,56.540000915527344,10,21.7,9.800000190734863,36,3,5,49.599998474121094,17.399999618530273,4,58.36,788.65,0
59,Female,6.4,20,43.599998474121094,13.399999618530273,55.9,4,18,136,43,63.2,8,40.099998474121094,2,2,30.399999618530273,27.899999618530273,3,58.36,2615.77,0
37,Female,8,21,32.29999923706055,12,42.5,9,12,106.20999908447266,40,38.6,6.800000190734863,40.20000076293945,8,0,8.800000190734863,23.799999237060547,2,58.36,1357.15,0
41,Female,2.8,21,44.70000076293945,13.699999809265137,48.6,7,23,170.3699951171875,2,32.2,5.599999904632568,50.400001525878906,3,8,63.400001525878906,42.20000076293945,1,58.36,3907.94,0
30,Other,3.6,3,28.200000762939453,4.599999904632568,52.7,5,22,83.62000274658203,29,55.08,17.899999618530273,6.300000190734863,10,0,6,19.65,2,58.36,1173.37,0
39,Female,1.8,19,35.099998474121094,10.899999618530273,32.4,5,19,129.10000610351562,12,37.7,11.100000381469727,35.5,4,4,49.20000076293945,28.5,4,58.36,2856.85,0
29,Female,2.2,12,40,13.800000190734863,26.6,6,15,184.7899932861328,8,4.6,8.300000190734863,27.5,2,1,35.900001525878906,29,5,58.36,3286.48,0
18,Male,2,28,40.900001525878906,15.399999618530273,36.6,9,16,132.77999877929688,29.75,60.2,9.100000381469727,34.5,3,8,17.399999618530273,27.16,3,58.36,2456.18,0
22,Male,1,25,34.099998474121094,10.899999618530273,39.5,7,20,108.4000015258789,28,47.76,6.199999809265137,15.199999809265137,4,2,22.700000762939453,31.100000381469727,3,58.36,1698.9,0
38,Male,6.3,19,30.899999618530273,10.399999618530273,49.2,3,19,79.88999938964844,185,67.7,12.899999618530273,24.899999618530273,6,3,44.70000076293945,22.799999237060547,1,69.72,1512.18,1
24,Female,4.9,3,27.600000381469727,5.699999809265137,74.9,2,6,169.8300018310547,39.46,19.4,11.699999809265137,26.100000381469727,6,2,0,19.5,2,69.72,1078.01,1
37,Male,2.4,10,21.899999618530273,6.5,67.6,5,7,45.79999923706055,25.1,26.3,6.900000095367432,12.5,8,0,13.100000381469727,12.66,3,58.36,340.04,0
25,Male,0.7,22,26.200000762939453,9.100000381469727,41.1,0,14,87.97000122070312,6,23.2,4.800000190734863,44.79999923706055,7,6,39.20000076293945,25.5,1,58.36,1023.89,0
28,Male,1.7,9,23.299999237060547,6.599999904632568,43.9,2,5,59.0099983215332,4,80.4,3.4000000953674316,5,8,0,9.899999618530273,17.299999237060547,0,58.36,255.79,0
48,Male,1.1,7,33,10.699999809265137,72.6,5,20,96.18000030517578,1,57.72,2.0999999046325684,12.100000381469727,4,3,16.799999237060547,23.200000762939453,5,58.36,1354.04,0
40,Male,1.2,5,18.899999618530273,2.5999999046325684,69.9,0,5,160.55999755859375,106,41.1,2.5999999046325684,24.799999237060547,12,1,8.100000381469727,8.300000190734863,2,69.72,733.51,1
36,Female,0.6,5,15.899999618530273,8.100000381469727,103.54,3,13,142.9600067138672,32.93,87.24,7.099999904632568,4.599999904632568,5,2,0,13.100000381469727,3,69.72,1679.27,1
48,Male,2.2,2,19.399999618530273,4.5,61.4,4,8,77.48999786376953,79,51.2,7.5,28.299999237060547,9,2,36.79999923706055,8.899999618530273,1,0,621.71,0
43,Male,1.8,20,41.20000076293945,13.100000381469727,34.4,10,16,103.58000183105469,74,19.8,11.800000190734863,39.29999923706055,3,2,58.099998474121094,27.100000381469727,2,58.36,1739.07,0
55,Male,4.3,6,12.399999618530273,8.800000190734863,60.5,2,7,64.94999694824219,8,63.8,3.9000000953674316,0,6,2,16.600000381469727,9.600000381469727,1,0,456.93,0
32,Male,2.8,5,8.800000190734863,1.2999999523162842,83.3,1,9,98.81999969482422,3,45.7,4,18.799999237060547,11,2,22.799999237060547,1.2000000476837158,4,58.36,1046.17,0
32,Male,0.7,17,29.200000762939453,9.199999809265137,57.1,5,10,140.66000366210938,84,25.9,6.599999904632568,23.799999237060547,5,3,32.70000076293945,20.700000762939453,5,58.36,1203.64,0
22,Male,2.7,10,21,7.199999809265137,67.9,4,9,47.849998474121094,6,26.76,0.800000011920929,25,7,2,16.200000762939453,13.399999618530273,2,69.72,298.88,1
32,Male,7,25,50.099998474121094,15.800000190734863,38,12,20,149.32000732421875,7,57.8,6.5,26.100000381469727,3,4,64.80000305175781,38.900001525878906,1,58.36,3180.27,0
49,Male,2.1,9,21.899999618530273,6.25,57.7,3,7,108.94000244140625,24,81.9,1.2000000476837158,0.6000000238418579,10,3,29.49,17.200000762939453,5,242,885.01,0
53,Male,3.2,20,41.20000076293945,15.5,40.9,9,23,91.83000183105469,26,42.96,6.5,47.599998474121094,0,7,66.19999694824219,40.599998474121094,3,58.36,1328.76,0
49,Female,3.3,6,23.299999237060547,7.800000190734863,49.1,5,10,104.1500015258789,25,58.2,3,15.45,6,1,0,8.800000190734863,2,58.36,915.45,0
18,Male,2.9,15,19.200000762939453,7.800000190734863,54.6,5,8,257.7900085449219,5,79.1,3.0999999046325684,17.100000381469727,3,0,22.23,12.199999809265137,4,58.36,1721.02,0
50,Female,1.5,7,20.799999237060547,6.5,56,2,10,138.47999572753906,23,63.48,2.0999999046325684,3.299999952316284,2,1,14.800000190734863,12.66,1,58.36,1197.54,0
18,Female,5.4,1,18.100000381469727,6.25,73.7,3,7,222.5,103,45.7,7.300000190734863,31.100000381469727,5,5,22,22.200000762939453,1,69.72,1278.34,1
48,Male,1.1,12,20.100000381469727,9.699999809265137,54,9,11,212.27000427246094,40,0,7.199999809265137,29,5,2,38.599998474121094,18.899999618530273,3,69.72,2201.82,1
33,Male,6.6,5,20.299999237060547,6.599999904632568,51.4,2,8,113.66000366210938,47,0,5.599999904632568,21.100000381469727,7,2,15,15.5,2,58.36,828.08,0
46,Female,0.6,14,43.70000076293945,13.300000190734863,29.7,7,26,143.8800048828125,27,91.32,5.900000095367432,28.299999237060547,4,5,46.400001525878906,31.899999618530273,3,58.36,2749.46,0
22,Male,2.6,9,26.100000381469727,11.600000381469727,59.9,6,14,175.2899932861328,1,40.1,5.599999904632568,29.799999237060547,2,6,53.599998474121094,18.700000762939453,2,58.36,2137.82,0
52,Male,6,10,29.100000381469727,12.15,39.6,5,11,211.4600067138672,3,31.6,5.599999904632568,14.600000381469727,8,0,17.100000381469727,14.399999618530273,3,69.72,2229.46,1
20,Female,3.5,12,18.5,8.199999809265137,78.1,5,8,260.8500061035156,20,22.3,15,0,7,0,12.199999809265137,18.899999618530273,2,69.72,2472.85,1
29,Female,2,0,17,3.700000047683716,75.8,0,6,166.11000061035156,4,57.1,3.0999999046325684,0,5,0,3.299999952316284,0.800000011920929,2,58.36,930.26,0
26,Male,2.6,9,21,8.5,70,0,9,70.1500015258789,14,67.56,10.399999618530273,11.399999618530273,10,0,4.400000095367432,11.300000190734863,2,58.36,438,0
18,Female,5.3,5,29.5,9.5,60,0,9,85.94000244140625,34,28.3,9.800000190734863,25.799999237060547,3,5,10.199999809265137,13.5,1,69.72,820.55,1
39,Female,1.6,15,47.29999923706055,13.399999618530273,39.4,8,22,101.69000244140625,16,33.48,5.5,47.400001525878906,3,5,29.41,14.199999809265137,2,58.36,1406.91,0
39,Male,3.9,9,20.5,4.900000095367432,73.1,4,12,71.41999816894531,101,37.3,9,24.100000381469727,4,3,38.29999923706055,24.100000381469727,3,58.36,709.46,0
70,Female,6.3,19,48.099998474121094,17.799999237060547,30.5,7,24,136.50999450683594,6,77.2,6.54,32.70000076293945,3,7,35.099998474121094,36.70000076293945,2,58.36,3739.2,0
39,Female,1,4,19.299999237060547,4.699999809265137,51.3,2,11,133.49000549316406,25.1,30,6.800000190734863,13.699999809265137,7,4,10.100000381469727,11.699999809265137,4,58.36,1326.93,0
51,Female,6.9,3,21.399999618530273,1.899999976158142,51.5,1,12,84.66999816894531,64,19.8,2.9000000953674316,11.5,6,2,36.599998474121094,19.399999618530273,2,58.36,709.41,0
40,Female,7.8,0,29.899999618530273,6.599999904632568,53.6,1,5,92.94000244140625,25.1,33.9,2.0999999046325684,1.600000023841858,9,2,14.899999618530273,19.65,1,58.36,459.31,0
43,Male,3.1,29,50.099998474121094,16.5,22.5,9,25,134.39999389648438,41,47.7,5.900000095367432,65.19999694824219,3,8,74.80000305175781,41.900001525878906,5,58.36,2782.73,0
33,Male,4.6,6,21.100000381469727,3.4000000953674316,68.4,1,4,76.62999725341797,25.1,76.1,3.799999952316284,5,9,1,0,13.899999618530273,3,58.36,318.86,0
40,Male,6,26,63.20000076293945,18.600000381469727,8.7,8,37,114.83000183105469,2,39.6,14.800000190734863,64.9000015258789,0,12,29.49,48.20000076293945,2,58.36,4912.19,0
44,Female,4,1,17,4.599999904632568,63.4,1,8,56.81999969482422,22,15.96,3.299999952316284,11.5,7,1,11.5,13.100000381469727,1,26,360.17,0
31,Male,4.9,6,21,9.800000190734863,60.7,6,10,159.0399932861328,2,51.7,22.299999237060547,15.899999618530273,5,2,24.799999237060547,19.200000762939453,2,69.72,1876.71,1
37,Male,1.9,5,25.399999618530273,11,71.1,7,11,202.77999877929688,5,75.3,7.699999809265137,10.899999618530273,7,5,3.700000047683716,12,0,69.72,2003.17,1
37,Male,1.4,9,33.5,3.0999999046325684,67.7,2,9,138.6199951171875,9,19.9,3,0,9,5,23.399999618530273,14.899999618530273,0,58.36,1269.73,0
47,Female,2,16,38.70000076293945,10.300000190734863,51.4,8,16,146.7100067138672,26,21.6,10.100000381469727,42.20000076293945,2,5,54.599998474121094,26.899999618530273,2,58.36,2604.3,0
25,Female,2.1,1,13.199999809265137,1,70,2,10,57.529998779296875,4,34.4,0.20000000298023224,9.699999809265137,5,2,17.299999237060547,17,1,265,606.2,0
37,Male,0.8,17,34.599998474121094,8.300000190734863,55.4,6,10,88.01000213623047,10,62.5,3.4000000953674316,13.100000381469727,7,1,30.399999618530273,16.799999237060547,2,58.36,916.35,0
60,Male,5.3,10,21,10.300000190734863,60.3,5,6,108.05000305175781,4,30.8,1.2000000476837158,13.699999809265137,12,2,68,12.66,0,58.36,585.89,0
51,Male,1.9,8,33,7.099999904632568,65.4,0,12,131.63999938964844,38,23.5,2.5999999046325684,29.700000762939453,9,0,0,16.899999618530273,3,58.36,1291.69,0
54,Male,2.8,8,25.799999237060547,7.599999904632568,75.7,4,16,62.599998474121094,3,22.6,10.199999809265137,14.97,7,2,12.100000381469727,15,3,58.36,1170.34,0
38,Female,2.2,9,14.800000190734863,4.199999809265137,69.5,2,5,141.92999267578125,5,50.2,1.2000000476837158,18.100000381469727,18,1,18.899999618530273,2.799999952316284,4,58.36,631.2,0
41,Female,4.5,10,34.20000076293945,10.5,35,8,22,103.19000244140625,38,23.8,3.5999999046325684,27.299999237060547,6,7,35.20000076293945,26.399999618530273,3,69.72,2041.75,1
50,Female,6,0,15.100000381469727,6.25,63,3,8,85.58000183105469,68,45.8,3.4000000953674316,10.89,8,1,29.41,7.5,3,58.36,666.46,0
56,Male,1.5,21,31.899999618530273,11.300000190734863,44.1,11,16,123.44999694824219,31,31.4,10,23.200000762939453,3,3,14.199999809265137,31.5,2,58.36,2225.99,0
18,Male,6,18,43.900001525878906,16.200000762939453,25.6,9,29,143.89999389648438,16,60.24,6.46,54.099998474121094,8,8,83.4000015258789,43.5,2,69.72,3120.62,1
22,Male,1.2,1,13.300000190734863,6,75.4,2,7,136.85000610351562,2,21,3,10.65,6,3,16.299999237060547,15.699999809265137,2,0,922.62,1
53,Male,0.4,17,26.100000381469727,11.399999618530273,48.6,7,16,127.88999938964844,3,43.7,6.54,19.5,2,2,24.200000762939453,16.100000381469727,4,58.36,2040.49,0
34,Male,1.5,3,38.29999923706055,8.800000190734863,52.5,0,13,154.4199981689453,99,75.5,7.099999904632568,9.899999618530273,3,4,23,21.299999237060547,3,58.36,2092.89,0
29,Male,4.9,10,17,4.400000095367432,84.5,1,5,99.4000015258789,8,54.6,22.5,0.6000000238418579,10,0,8.5,7.199999809265137,2,0,418.33,1
22,Male,3.1,19,21.799999237060547,4.900000095367432,40.4,2,10,122.45999908447266,11,57.8,1,31.700000762939453,7,1,37.400001525878906,13.100000381469727,1,58.36,1208.2,0
31,Female,0.2,8,33,8.699999809265137,77.7,7,15,128.5399932861328,16,40.9,2.9000000953674316,15.45,9,6,46.20000076293945,12.66,2,69.72,2050,1
21,Female,4.4,2,25.299999237060547,6.25,66.9,3,10,66.94000244140625,19,49.3,8.800000190734863,7.800000190734863,10,4,4.199999809265137,23.399999618530273,2,58.36,751.59,0
63,Male,1.2,0,24.5,11.899999618530273,75.5,2,14,63.189998626708984,101,65,2.200000047683716,22.200000762939453,11,2,6.099999904632568,14.399999618530273,0,69.72,773.38,1
37,Female,5.4,12,28.399999618530273,8.199999809265137,51.5,3,13,120.1500015258789,60,55,6.54,14.199999809265137,1,1,31.5,27.16,2,69.72,1533.74,1
37,Male,3.1,11,22.399999618530273,9.800000190734863,54,7,18,127.80000305175781,109,69.8,4.400000095367432,23.899999618530273,9,3,38.5,20.399999618530273,2,69.72,1957.27,1
45,Male,1.9,4,22.5,8.19,50.4,0,8,77.08999633789062,19,0,7.5,7.300000190734863,6,3,7.900000095367432,19.200000762939453,0,58.36,538.85,0
49,Female,1.5,7,26.100000381469727,9.600000381469727,44.7,4,12,191.80999755859375,32,28.7,0.4000000059604645,21.799999237060547,6,3,47.099998474121094,19.65,2,69.72,2197.65,1
49,Male,0.4,17,30.700000762939453,14.899999618530273,32.3,3,17,205.89999389648438,8,72.3,12.699999809265137,43.5,3,7,93.4000015258789,26.299999237060547,0,58.36,4021.16,0
50,Female,1.1,8,24.799999237060547,6.5,51.2,4,7,67.75,24,35.9,3.9000000953674316,14.97,4,4,20.5,11.600000381469727,1,0,421.99,1
30,Female,2.8,2,22.5,5.599999904632568,67.2,0,5,121.94000244140625,10,57.24,4.900000095367432,8.399999618530273,7,0,11.5,1.7000000476837158,2,58.36,462.47,0
34,Male,5.8,6,24.799999237060547,4.699999809265137,82,0,7,50.130001068115234,61,73.1,6.51,0.30000001192092896,8,2,20.899999618530273,14,2,0,301.16,0
47,Female,4.4,10,17,5,67.7,5,9,82.98999786376953,61,76.44,2,11.600000381469727,4,3,24.200000762939453,12.66,1,69.72,515.85,1
31,Male,7.3,9,11,7.599999904632568,49.7,1,5,156.5500030517578,87,79.8,3.0999999046325684,3,4,0,11.399999618530273,19.700000762939453,1,69.72,533.6,1
37,Male,1.7,3,27.399999618530273,6.699999809265137,59.3,3,12,77.2300033569336,17,12.1,6.51,25.799999237060547,8,2,29.49,18.5,1,58.36,996.65,0
